state_code,state,gender,post_code,force,area,category,category_code,vacancies,initial,current,allocated,left_vacancy,allocated_hc,allocated_hc_prev,key,min_marks_prev,min_marks_parta_prev,min_marks_partb_prev,min_marks_cand_dob_prev,min_marks,min_marks_parta,min_marks_partb,min_marks_cand_dob,min_marks_merit,total_marks,parta_gi,partb_ga,dob,merit
12,Gujarat,2,A,BSF,G,SC,1,23,23,23,23,0,0,0,122AG1,77.81228,31.0,10.75,2004-11-28,86.23512,25.0,0.0,2002-07-22,49607.0,86.23512,25.0,0.0,2002-07-22,49607.0
12,Gujarat,2,A,BSF,G,ST,2,50,50,50,50,0,0,0,122AG2,78.60235,31.0,6.25,2002-11-15,84.13505,28.75,10.75,2004-04-26,51863.0,84.13505,28.75,10.75,2004-04-26,51863.0
12,Gujarat,2,A,BSF,G,ESM,3,33,33,33,0,33,0,0,122AG3,47.10067,14.75,5.5,1986-06-01,,,,,,,,,,
12,Gujarat,2,A,BSF,G,OBC,6,90,90,90,90,0,0,0,122AG6,77.02019,29.75,12.25,2001-11-23,89.43543,31.0,15.25,2001-05-31,46130.0,89.43543,31.0,15.25,2001-05-31,46130.0
12,Gujarat,2,A,BSF,G,UR,9,136,136,136,136,0,0,0,122AG9,82.9424,33.25,8.5,2005-07-07,92.37352,31.5,11.25,2003-03-23,43021.0,92.37352,31.5,11.25,2003-03-23,43021.0
12,Gujarat,2,B,CISF,B,EWS,0,17,17,17,17,0,0,0,122BB0,59.28931,17.5,10.75,2005-11-13,94.17809,26.5,15.25,2005-01-08,41116.0,94.17809,26.5,15.25,2005-01-08,41116.0
12,Gujarat,2,B,CISF,B,SC,1,12,12,12,12,0,0,0,122BB1,68.58376,22.0,8.5,1999-06-01,94.46885,31.0,15.25,2002-05-02,40824.0,94.46885,31.0,15.25,2002-05-02,40824.0
12,Gujarat,2,B,CISF,B,ST,2,26,26,26,26,0,0,0,122BB2,62.36073,19.0,7.75,2005-05-15,81.25268,26.5,17.75,2005-05-24,54771.0,81.25268,26.5,17.75,2005-05-24,54771.0
12,Gujarat,2,B,CISF,B,ESM,3,17,17,17,0,17,0,0,122BB3,,,,,,,,,,,,,,
12,Gujarat,2,B,CISF,B,OBC,6,47,47,47,47,0,0,0,122BB6,65.36002,15.25,19.75,2004-06-20,95.34529,35.5,14.0,2000-08-28,39940.0,95.34529,35.5,14.0,2000-08-28,39940.0
12,Gujarat,2,B,CISF,B,UR,9,71,71,71,71,0,0,0,122BB9,71.48718,24.75,18.75,2004-03-02,101.16161,31.0,15.25,2004-01-29,34230.0,101.16161,31.0,15.25,2004-01-29,34230.0
12,Gujarat,2,B,CISF,G,EWS,0,37,37,37,37,0,0,0,122BG0,67.61346,19.0,17.0,2002-12-15,95.1244,30.0,16.75,2006-03-10,40156.0,95.1244,30.0,16.75,2006-03-10,40156.0
12,Gujarat,2,B,CISF,G,SC,1,26,26,26,26,0,0,0,122BG1,77.81228,31.0,10.75,2004-11-28,101.8199,35.5,15.25,2006-04-13,33630.0,101.8199,35.5,15.25,2006-04-13,33630.0
12,Gujarat,2,B,CISF,G,ST,2,55,55,55,55,0,0,0,122BG2,78.60235,31.0,6.25,2002-11-15,90.01892,24.25,10.75,1998-04-21,45476.0,90.01892,24.25,10.75,1998-04-21,45476.0
12,Gujarat,2,B,CISF,G,ESM,3,37,37,37,3,34,0,0,122BG3,47.10067,14.75,5.5,1986-06-01,47.10067,14.75,5.5,1986-06-01,72353.0,47.10067,14.75,5.5,1986-06-01,72353.0
12,Gujarat,2,B,CISF,G,OBC,6,99,99,98,98,0,1,1,122BG6,77.02019,29.75,12.25,2001-11-23,101.71914,17.5,26.75,1999-05-28,33713.0,101.71914,17.5,26.75,1999-05-28,33713.0
12,Gujarat,2,B,CISF,G,UR,9,151,151,149,149,0,2,2,122BG9,82.9424,33.25,8.5,2005-07-07,106.66603,23.75,22.0,2003-02-12,29286.0,106.66603,23.75,22.0,2003-02-12,29286.0
12,Gujarat,2,C,CRPF,B,EWS,0,16,16,16,16,0,0,0,122CB0,59.28931,17.5,10.75,2005-11-13,79.89778,29.75,17.75,2003-04-10,56018.0,79.89778,29.75,17.75,2003-04-10,56018.0
12,Gujarat,2,C,CRPF,B,SC,1,11,11,11,11,0,0,0,122CB1,68.58376,22.0,8.5,1999-06-01,83.6427,26.5,15.25,2002-06-12,52376.0,83.6427,26.5,15.25,2002-06-12,52376.0
12,Gujarat,2,C,CRPF,B,ST,2,24,24,24,24,0,0,0,122CB2,62.36073,19.0,7.75,2005-05-15,74.26991,29.25,13.0,2005-05-22,60995.0,74.26991,29.25,13.0,2005-05-22,60995.0
12,Gujarat,2,C,CRPF,B,ESM,3,16,16,16,0,16,0,0,122CB3,,,,,,,,,,,,,,
12,Gujarat,2,C,CRPF,B,OBC,6,43,43,43,43,0,0,0,122CB6,65.36002,15.25,19.75,2004-06-20,85.5786,29.5,14.5,2005-02-07,50277.0,85.5786,29.5,14.5,2005-02-07,50277.0
12,Gujarat,2,C,CRPF,B,UR,9,66,66,66,66,0,0,0,122CB9,71.48718,24.75,18.75,2004-03-02,89.1342,34.0,4.0,2005-02-22,46414.0,89.1342,34.0,4.0,2005-02-22,46414.0
12,Gujarat,2,C,CRPF,G,EWS,0,34,34,34,34,0,0,0,122CG0,67.61346,19.0,17.0,2002-12-15,80.67277,20.5,7.25,2003-12-28,55304.0,80.67277,20.5,7.25,2003-12-28,55304.0
12,Gujarat,2,C,CRPF,G,SC,1,24,24,24,24,0,0,0,122CG1,77.81228,31.0,10.75,2004-11-28,86.62237,29.5,9.0,2005-11-13,49153.0,86.62237,29.5,9.0,2005-11-13,49153.0
12,Gujarat,2,C,CRPF,G,ST,2,51,51,51,51,0,0,0,122CG2,78.60235,31.0,6.25,2002-11-15,83.50626,28.75,17.5,2000-11-20,52519.0,83.50626,28.75,17.5,2000-11-20,52519.0
12,Gujarat,2,C,CRPF,G,ESM,3,34,34,34,0,34,0,0,122CG3,47.10067,14.75,5.5,1986-06-01,,,,,,,,,,
12,Gujarat,2,C,CRPF,G,OBC,6,93,93,93,93,0,0,0,122CG6,77.02019,29.75,12.25,2001-11-23,90.016,31.25,13.0,2000-06-04,45477.0,90.016,31.25,13.0,2000-06-04,45477.0
12,Gujarat,2,C,CRPF,G,UR,9,141,141,141,141,0,0,0,122CG9,82.9424,33.25,8.5,2005-07-07,93.55818,22.0,17.5,2002-10-05,41830.0,93.55818,22.0,17.5,2002-10-05,41830.0
12,Gujarat,2,D,SSB,G,EWS,0,2,2,2,2,0,0,0,122DG0,67.61346,19.0,17.0,2002-12-15,112.60289,31.5,10.25,2002-06-15,24645.0,112.60289,31.5,10.25,2002-06-15,24645.0
12,Gujarat,2,D,SSB,G,SC,1,2,2,2,2,0,0,0,122DG1,77.81228,31.0,10.75,2004-11-28,108.95779,31.5,15.5,2002-09-16,27365.0,108.95779,31.5,15.5,2002-09-16,27365.0
12,Gujarat,2,D,SSB,G,ST,2,3,3,3,3,0,0,0,122DG2,78.60235,31.0,6.25,2002-11-15,90.20822,40.0,15.5,2000-08-10,45268.0,90.20822,40.0,15.5,2000-08-10,45268.0
12,Gujarat,2,D,SSB,G,ESM,3,2,2,2,0,2,0,0,122DG3,47.10067,14.75,5.5,1986-06-01,,,,,,,,,,
12,Gujarat,2,D,SSB,G,OBC,6,6,6,6,6,0,0,0,122DG6,77.02019,29.75,12.25,2001-11-23,118.09647,37.75,19.75,1999-11-01,20758.0,118.09647,37.75,19.75,1999-11-01,20758.0
12,Gujarat,2,D,SSB,G,UR,9,8,8,8,8,0,0,0,122DG9,82.9424,33.25,8.5,2005-07-07,121.96944,37.75,10.75,2005-09-20,17899.0,121.96944,37.75,10.75,2005-09-20,17899.0
12,Gujarat,2,E,ITBP,G,EWS,0,6,6,6,6,0,0,0,122EG0,67.61346,19.0,17.0,2002-12-15,91.91698,28.75,6.25,2004-07-27,43510.0,91.91698,28.75,6.25,2004-07-27,43510.0
12,Gujarat,2,E,ITBP,G,SC,1,4,4,4,4,0,0,0,122EG1,77.81228,31.0,10.75,2004-11-28,97.38162,31.0,17.5,2003-03-04,37794.0,97.38162,31.0,17.5,2003-03-04,37794.0
12,Gujarat,2,E,ITBP,G,ST,2,10,10,10,10,0,0,0,122EG2,78.60235,31.0,6.25,2002-11-15,85.45798,33.5,15.75,2002-06-07,50422.0,85.45798,33.5,15.75,2002-06-07,50422.0
12,Gujarat,2,E,ITBP,G,ESM,3,6,6,6,0,6,0,0,122EG3,47.10067,14.75,5.5,1986-06-01,,,,,,,,,,
12,Gujarat,2,E,ITBP,G,OBC,6,17,17,17,17,0,0,0,122EG6,77.02019,29.75,12.25,2001-11-23,95.13821,33.5,8.5,2002-03-10,40146.0,95.13821,33.5,8.5,2002-03-10,40146.0
12,Gujarat,2,E,ITBP,G,UR,9,27,27,27,27,0,0,0,122EG9,82.9424,33.25,8.5,2005-07-07,100.53896,35.75,19.75,2002-12-26,34881.0,100.53896,35.75,19.75,2002-12-26,34881.0
12,Gujarat,2,F,AR,G,EWS,0,3,3,3,3,0,0,0,122FG0,67.61346,19.0,17.0,2002-12-15,98.99954,33.25,10.75,2002-03-09,36284.0,98.99954,33.25,10.75,2002-03-09,36284.0
12,Gujarat,2,F,AR,G,SC,1,2,2,2,2,0,0,0,122FG1,77.81228,31.0,10.75,2004-11-28,110.04216,31.0,10.75,2003-04-02,26605.0,110.04216,31.0,10.75,2003-04-02,26605.0
12,Gujarat,2,F,AR,G,ST,2,4,4,4,4,0,0,0,122FG2,78.60235,31.0,6.25,2002-11-15,91.36822,29.5,11.5,2001-11-08,44121.0,91.36822,29.5,11.5,2001-11-08,44121.0
12,Gujarat,2,F,AR,G,ESM,3,3,3,3,0,3,0,0,122FG3,47.10067,14.75,5.5,1986-06-01,,,,,,,,,,
12,Gujarat,2,F,AR,G,OBC,6,8,8,8,8,0,0,0,122FG6,77.02019,29.75,12.25,2001-11-23,107.85677,37.75,14.5,2002-05-29,28340.0,107.85677,37.75,14.5,2002-05-29,28340.0
12,Gujarat,2,F,AR,G,UR,9,12,12,12,12,0,0,0,122FG9,82.9424,33.25,8.5,2005-07-07,112.28198,37.75,6.25,2004-01-22,24914.0,112.28198,37.75,6.25,2004-01-22,24914.0
13,Haryana,1,A,BSF,G,EWS,0,2,2,2,2,0,0,0,131AG0,134.10858,40.0,17.25,2003-02-11,136.1634,37.75,19.75,2003-06-07,4409.0,136.1634,37.75,19.75,2003-06-07,4409.0
13,Haryana,1,A,BSF,G,SC,1,5,5,5,5,0,0,0,131AG1,125.18265,35.5,12.25,1999-02-25,129.30437,35.75,22.75,2001-10-22,10898.0,129.30437,35.75,22.75,2001-10-22,10898.0
13,Haryana,1,A,BSF,G,ESM,3,3,3,3,0,3,0,0,131AG3,,,,,,,,,,,,,,
13,Haryana,1,A,BSF,G,OBC,6,7,7,7,7,0,0,0,131AG6,132.97215,31.0,22.0,2001-07-25,134.89694,37.75,24.25,2001-11-28,5301.0,134.89694,37.75,24.25,2001-11-28,5301.0
13,Haryana,1,A,BSF,G,UR,9,11,11,11,11,0,0,0,131AG9,134.72893,37.75,19.75,2003-09-03,138.50205,35.5,24.25,2002-07-10,2849.0,138.50205,35.5,24.25,2002-07-10,2849.0
13,Haryana,1,B,CISF,G,EWS,0,2,2,2,2,0,0,0,131BG0,134.10858,40.0,17.25,2003-02-11,141.7431,35.5,29.25,2005-08-23,1355.0,141.7431,35.5,29.25,2005-08-23,1355.0
13,Haryana,1,B,CISF,G,SC,1,3,3,3,3,0,0,0,131BG1,125.18265,35.5,12.25,1999-02-25,131.44664,33.25,22.0,2003-02-08,8633.0,131.44664,33.25,22.0,2003-02-08,8633.0
13,Haryana,1,B,CISF,G,ESM,3,2,2,2,0,2,0,0,131BG3,,,,,,,,,,,,,,
13,Haryana,1,B,CISF,G,OBC,6,5,5,5,5,0,0,0,131BG6,132.97215,31.0,22.0,2001-07-25,138.99571,37.75,26.5,2003-04-10,2525.0,138.99571,37.75,26.5,2003-04-10,2525.0
13,Haryana,1,B,CISF,G,UR,9,7,7,7,7,0,0,0,131BG9,134.72893,37.75,19.75,2003-09-03,142.70563,40.0,29.25,2004-08-13,1063.0,142.70563,40.0,29.25,2004-08-13,1063.0
13,Haryana,1,C,CRPF,G,EWS,0,1,1,1,1,0,0,0,131CG0,134.10858,40.0,17.25,2003-02-11,141.58959,37.75,17.5,2006-10-10,1387.0,141.58959,37.75,17.5,2006-10-10,1387.0
13,Haryana,1,C,CRPF,G,SC,1,1,1,1,1,0,0,0,131CG1,125.18265,35.5,12.25,1999-02-25,136.66261,37.75,31.5,2004-07-01,4013.0,136.66261,37.75,31.5,2004-07-01,4013.0
13,Haryana,1,C,CRPF,G,ESM,3,1,1,1,0,1,0,0,131CG3,,,,,,,,,,,,,,
13,Haryana,1,C,CRPF,G,OBC,6,2,2,2,2,0,0,0,131CG6,132.97215,31.0,22.0,2001-07-25,137.02703,37.75,19.75,2002-10-07,3671.0,137.02703,37.75,19.75,2002-10-07,3671.0
13,Haryana,1,C,CRPF,G,UR,9,2,2,2,2,0,0,0,131CG9,134.72893,37.75,19.75,2003-09-03,142.0022,40.0,26.5,2002-02-01,1238.0,142.0022,40.0,26.5,2002-02-01,1238.0
13,Haryana,1,E,ITBP,G,SC,1,1,1,1,1,0,0,0,131EG1,125.18265,35.5,12.25,1999-02-25,131.25264,40.0,22.5,1999-10-09,8869.0,131.25264,40.0,22.5,1999-10-09,8869.0
13,Haryana,1,E,ITBP,G,ESM,3,1,1,1,0,1,0,0,131EG3,,,,,,,,,,,,,,
13,Haryana,1,E,ITBP,G,OBC,6,1,1,1,1,0,0,0,131EG6,132.97215,31.0,22.0,2001-07-25,137.95461,37.75,22.0,2004-03-28,3100.0,137.95461,37.75,22.0,2004-03-28,3100.0
13,Haryana,1,E,ITBP,G,UR,9,3,3,3,3,0,0,0,131EG9,134.72893,37.75,19.75,2003-09-03,138.08396,40.0,12.5,2006-08-03,2995.0,138.08396,40.0,12.5,2006-08-03,2995.0
13,Haryana,1,F,AR,G,UR,9,1,1,1,1,0,0,0,131FG9,134.72893,37.75,19.75,2003-09-03,141.27852,35.5,22.0,2004-07-30,1561.0,141.27852,35.5,22.0,2004-07-30,1561.0
13,Haryana,2,A,BSF,G,EWS,0,14,14,14,14,0,0,0,132AG0,124.02707,31.0,15.25,2004-12-02,131.06904,37.75,13.0,2002-07-02,9018.0,131.06904,37.75,13.0,2002-07-02,9018.0
13,Haryana,2,A,BSF,G,SC,1,26,26,26,26,0,0,0,132AG1,118.36496,35.75,26.5,2004-11-02,124.9623,31.75,27.5,2002-11-01,15290.0,124.9623,31.75,27.5,2002-11-01,15290.0
13,Haryana,2,A,BSF,G,ESM,3,14,14,14,1,13,0,0,132AG3,35.56511,1.75,13.0,1982-05-04,36.88673,22.0,6.25,1986-09-10,73325.0,36.88673,22.0,6.25,1986-09-10,73325.0
13,Haryana,2,A,BSF,G,OBC,6,38,38,38,38,0,0,0,132AG6,124.92206,40.0,22.0,2001-08-20,131.54962,40.0,24.25,2003-01-18,8526.0,131.54962,40.0,24.25,2003-01-18,8526.0
13,Haryana,2,A,BSF,G,UR,9,61,61,60,60,0,1,1,132AG9,127.31295,33.25,22.0,2005-08-24,132.60964,35.5,17.5,2002-12-10,7414.0,132.60964,35.5,17.5,2002-12-10,7414.0
13,Haryana,2,B,CISF,G,EWS,0,15,15,15,15,0,0,0,132BG0,124.02707,31.0,15.25,2004-12-02,136.92509,33.25,22.0,2002-08-23,3787.0,136.92509,33.25,22.0,2002-08-23,3787.0
13,Haryana,2,B,CISF,G,SC,1,29,29,29,29,0,0,0,132BG1,118.36496,35.75,26.5,2004-11-02,130.50205,40.0,17.5,2001-10-21,9587.0,130.50205,40.0,17.5,2001-10-21,9587.0
13,Haryana,2,B,CISF,G,ESM,3,15,15,15,8,7,0,0,132BG3,35.56511,1.75,13.0,1982-05-04,56.74579,13.0,6.25,1990-03-03,70494.0,56.74579,13.0,6.25,1990-03-03,70494.0
13,Haryana,2,B,CISF,G,OBC,6,42,42,38,38,0,4,4,132BG6,124.92206,40.0,22.0,2001-08-20,137.95461,40.0,26.5,2001-08-04,3082.0,137.95461,40.0,26.5,2001-08-04,3082.0
13,Haryana,2,B,CISF,G,UR,9,68,68,64,64,0,4,4,132BG9,127.31295,33.25,22.0,2005-08-24,139.70073,37.75,22.0,2006-08-25,2111.0,139.70073,37.75,22.0,2006-08-25,2111.0
13,Haryana,2,C,CRPF,G,EWS,0,14,14,14,14,0,0,0,132CG0,124.02707,31.0,15.25,2004-12-02,132.16424,37.75,16.75,2004-07-10,7865.0,132.16424,37.75,16.75,2004-07-10,7865.0
13,Haryana,2,C,CRPF,G,SC,1,27,27,27,27,0,0,0,132CG1,118.36496,35.75,26.5,2004-11-02,126.02218,33.25,19.75,1999-08-10,14450.0,126.02218,33.25,19.75,1999-08-10,14450.0
13,Haryana,2,C,CRPF,G,ESM,3,14,14,14,0,14,0,0,132CG3,35.56511,1.75,13.0,1982-05-04,,,,,,,,,,
13,Haryana,2,C,CRPF,G,OBC,6,39,39,39,39,0,0,0,132CG6,124.92206,40.0,22.0,2001-08-20,132.43146,38.0,17.75,2003-06-08,7598.0,132.43146,38.0,17.75,2003-06-08,7598.0
13,Haryana,2,C,CRPF,G,UR,9,64,64,64,64,0,0,0,132CG9,127.31295,33.25,22.0,2005-08-24,133.74368,33.25,24.25,2003-06-04,6514.0,133.74368,33.25,24.25,2003-06-04,6514.0
13,Haryana,2,D,SSB,G,EWS,0,1,1,1,1,0,0,0,132DG0,124.02707,31.0,15.25,2004-12-02,142.96246,40.0,19.75,2002-10-05,1015.0,142.96246,40.0,19.75,2002-10-05,1015.0
13,Haryana,2,D,SSB,G,SC,1,2,2,2,2,0,0,0,132DG1,118.36496,35.75,26.5,2004-11-02,140.39045,37.75,17.5,2005-06-02,1847.0,140.39045,37.75,17.5,2005-06-02,1847.0
13,Haryana,2,D,SSB,G,ESM,3,1,1,1,0,1,0,0,132DG3,35.56511,1.75,13.0,1982-05-04,,,,,,,,,,
13,Haryana,2,D,SSB,G,OBC,6,2,2,2,2,0,0,0,132DG6,124.92206,40.0,22.0,2001-08-20,141.99876,35.5,33.25,2002-09-17,1252.0,141.99876,35.5,33.25,2002-09-17,1252.0
13,Haryana,2,D,SSB,G,UR,9,4,4,4,4,0,0,0,132DG9,127.31295,33.25,22.0,2005-08-24,144.66854,40.0,24.5,2004-09-03,619.0,144.66854,40.0,24.5,2004-09-03,619.0
13,Haryana,2,E,ITBP,G,EWS,0,3,3,3,3,0,0,0,132EG0,124.02707,31.0,15.25,2004-12-02,134.18637,40.0,20.0,2002-09-28,6075.0,134.18637,40.0,20.0,2002-09-28,6075.0
13,Haryana,2,E,ITBP,G,SC,1,5,5,5,5,0,0,0,132EG1,118.36496,35.75,26.5,2004-11-02,126.51816,37.75,19.75,2002-01-12,13969.0,126.51816,37.75,19.75,2002-01-12,13969.0
13,Haryana,2,E,ITBP,G,ESM,3,3,3,3,1,2,0,0,132EG3,35.56511,1.75,13.0,1982-05-04,42.51539,4.0,8.5,1999-11-28,72943.0,42.51539,4.0,8.5,1999-11-28,72943.0
13,Haryana,2,E,ITBP,G,OBC,6,7,7,7,7,0,0,0,132EG6,124.92206,40.0,22.0,2001-08-20,134.44076,37.75,19.75,2001-03-07,5805.0,134.44076,37.75,19.75,2001-03-07,5805.0
13,Haryana,2,E,ITBP,G,UR,9,12,12,11,11,0,1,1,132EG9,127.31295,33.25,22.0,2005-08-24,135.91423,40.0,27.5,2003-09-09,4524.0,135.91423,40.0,27.5,2003-09-09,4524.0
13,Haryana,2,F,AR,G,EWS,0,1,1,1,1,0,0,0,132FG0,124.02707,31.0,15.25,2004-12-02,134.94399,35.5,19.75,2002-05-14,5265.0,134.94399,35.5,19.75,2002-05-14,5265.0
13,Haryana,2,F,AR,G,SC,1,2,2,2,2,0,0,0,132FG1,118.36496,35.75,26.5,2004-11-02,127.42495,38.0,18.0,2001-04-30,13017.0,127.42495,38.0,18.0,2001-04-30,13017.0
13,Haryana,2,F,AR,G,ESM,3,1,1,1,0,1,0,0,132FG3,35.56511,1.75,13.0,1982-05-04,,,,,,,,,,
13,Haryana,2,F,AR,G,OBC,6,3,3,3,3,0,0,0,132FG6,124.92206,40.0,22.0,2001-08-20,135.67207,35.5,28.75,2002-01-01,4687.0,135.67207,35.5,28.75,2002-01-01,4687.0
13,Haryana,2,F,AR,G,UR,9,6,6,6,6,0,0,0,132FG9,127.31295,33.25,22.0,2005-08-24,136.15931,35.5,19.75,2004-04-03,4416.0,136.15931,35.5,19.75,2004-04-03,4416.0
14,Himachal Pradesh,1,A,BSF,G,EWS,0,1,1,1,1,0,0,0,141AG0,111.24678,33.5,14.5,2002-09-28,115.49628,37.75,12.0,2004-03-12,22530.0,115.49628,37.75,12.0,2004-03-12,22530.0
14,Himachal Pradesh,1,A,BSF,G,SC,1,2,2,2,2,0,0,0,141AG1,113.05301,33.25,19.75,2000-09-10,122.42004,35.5,26.5,2006-06-13,17502.0,122.42004,35.5,26.5,2006-06-13,17502.0
14,Himachal Pradesh,1,A,BSF,G,ESM,3,1,1,1,0,1,0,0,141AG3,,,,,,,,,,,,,,
14,Himachal Pradesh,1,A,BSF,G,OBC,6,1,1,1,1,0,0,0,141AG6,120.48855,37.75,15.25,2000-06-02,122.36743,38.0,14.75,1999-02-02,17526.0,122.36743,38.0,14.75,1999-02-02,17526.0
14,Himachal Pradesh,1,A,BSF,G,UR,9,3,3,3,3,0,0,0,141AG9,121.23606,35.5,17.5,2002-11-13,124.88392,35.5,14.0,2002-10-04,15396.0,124.88392,35.5,14.0,2002-10-04,15396.0
14,Himachal Pradesh,1,B,CISF,G,EWS,0,1,1,1,1,0,0,0,141BG0,111.24678,33.5,14.5,2002-09-28,112.58111,31.5,7.0,2003-03-03,24692.0,112.58111,31.5,7.0,2003-03-03,24692.0
14,Himachal Pradesh,1,B,CISF,G,SC,1,1,1,1,1,0,0,0,141BG1,113.05301,33.25,19.75,2000-09-10,125.09372,38.0,26.5,2001-04-24,15178.0,125.09372,38.0,26.5,2001-04-24,15178.0
14,Himachal Pradesh,1,B,CISF,G,ESM,3,1,1,1,0,1,0,0,141BG3,,,,,,,,,,,,,,
14,Himachal Pradesh,1,B,CISF,G,OBC,6,1,1,1,1,0,0,0,141BG6,120.48855,37.75,15.25,2000-06-02,122.45061,33.75,21.75,2001-03-03,17471.0,122.45061,33.75,21.75,2001-03-03,17471.0
14,Himachal Pradesh,1,B,CISF,G,UR,9,2,2,2,2,0,0,0,141BG9,121.23606,35.5,17.5,2002-11-13,131.56474,35.5,31.0,2004-02-28,8511.0,131.56474,35.5,31.0,2004-02-28,8511.0
14,Himachal Pradesh,1,C,CRPF,G,SC,1,1,1,1,1,0,0,0,141CG1,113.05301,33.25,19.75,2000-09-10,119.93513,31.0,20.25,2000-09-01,19469.0,119.93513,31.0,20.25,2000-09-01,19469.0
14,Himachal Pradesh,1,C,CRPF,G,UR,9,1,1,1,1,0,0,0,141CG9,121.23606,35.5,17.5,2002-11-13,126.41596,38.0,19.75,2003-10-19,14109.0,126.41596,38.0,19.75,2003-10-19,14109.0
14,Himachal Pradesh,1,E,ITBP,B,EWS,0,1,1,1,0,1,0,0,141EB0,,,,,,,,,,,,,,
14,Himachal Pradesh,1,E,ITBP,B,SC,1,3,3,3,3,0,0,0,141EB1,37.85494,1.75,10.75,2005-01-01,53.73159,10.5,9.5,2005-04-27,71104.0,53.73159,10.5,9.5,2005-04-27,71104.0
14,Himachal Pradesh,1,E,ITBP,B,ESM,3,1,1,1,0,1,0,0,141EB3,,,,,,,,,,,,,,
14,Himachal Pradesh,1,E,ITBP,B,OBC,6,3,3,3,0,3,0,0,141EB6,,,,,,,,,,,,,,
14,Himachal Pradesh,1,E,ITBP,B,UR,9,2,2,2,2,0,0,0,141EB9,85.02313,24.5,10.75,2004-07-20,87.84093,33.25,8.5,2002-09-04,47814.0,87.84093,33.25,8.5,2002-09-04,47814.0
14,Himachal Pradesh,1,E,ITBP,G,UR,9,1,1,1,1,0,0,0,141EG9,121.23606,35.5,17.5,2002-11-13,124.30885,31.0,19.75,2003-06-22,15921.0,124.30885,31.0,19.75,2003-06-22,15921.0
14,Himachal Pradesh,2,A,BSF,G,EWS,0,4,4,4,4,0,0,0,142AG0,114.80954,26.75,24.25,2002-09-28,121.33556,40.0,22.0,2002-09-06,18448.0,121.33556,40.0,22.0,2002-09-06,18448.0
14,Himachal Pradesh,2,A,BSF,G,SC,1,9,9,8,8,0,1,1,142AG1,116.83517,33.25,19.75,2000-04-10,123.65029,35.75,21.0,1999-01-14,16585.0,123.65029,35.75,21.0,1999-01-14,16585.0
14,Himachal Pradesh,2,A,BSF,G,ST,2,1,1,1,1,0,0,0,142AG2,122.15231,33.5,15.0,2001-06-02,138.90989,40.0,28.75,1998-03-26,2587.0,138.90989,40.0,28.75,1998-03-26,2587.0
14,Himachal Pradesh,2,A,BSF,G,ESM,3,4,4,4,1,3,0,0,142AG3,40.61155,10.75,4.0,1985-05-14,46.80142,8.5,10.75,1982-07-02,72414.0,46.80142,8.5,10.75,1982-07-02,72414.0
14,Himachal Pradesh,2,A,BSF,G,OBC,6,8,8,8,8,0,0,0,142AG6,119.76285,35.5,26.5,2002-04-26,123.99297,38.0,26.5,2001-06-08,16245.0,123.99297,38.0,26.5,2001-06-08,16245.0
14,Himachal Pradesh,2,A,BSF,G,UR,9,16,16,16,16,0,0,0,142AG9,121.07476,35.5,19.75,2002-08-20,126.87466,37.75,24.25,2002-08-06,13642.0,126.87466,37.75,24.25,2002-08-06,13642.0
14,Himachal Pradesh,2,B,CISF,B,EWS,0,1,1,1,0,1,0,0,142BB0,67.90102,19.75,8.5,2005-06-20,,,,,,,,,,
14,Himachal Pradesh,2,B,CISF,B,SC,1,1,1,1,1,0,0,0,142BB1,41.98906,13.0,-0.5,2003-10-05,61.87647,24.25,19.75,2002-08-06,68961.0,61.87647,24.25,19.75,2002-08-06,68961.0
14,Himachal Pradesh,2,B,CISF,B,UR,9,1,1,1,1,0,0,0,142BB9,86.27463,29.0,13.75,2006-12-15,103.74071,35.5,6.75,2004-09-05,31859.0,103.74071,35.5,6.75,2004-09-05,31859.0
14,Himachal Pradesh,2,B,CISF,G,EWS,0,4,4,4,4,0,0,0,142BG0,114.80954,26.75,24.25,2002-09-28,129.7744,31.0,18.5,2002-01-06,10344.0,129.7744,31.0,18.5,2002-01-06,10344.0
14,Himachal Pradesh,2,B,CISF,G,SC,1,11,11,11,11,0,0,0,142BG1,116.83517,33.25,19.75,2000-04-10,128.10897,33.25,24.25,1998-12-02,12306.0,128.10897,33.25,24.25,1998-12-02,12306.0
14,Himachal Pradesh,2,B,CISF,G,ST,2,2,2,2,2,0,0,0,142BG2,122.15231,33.5,15.0,2001-06-02,134.72947,40.0,24.25,2000-11-11,5452.0,134.72947,40.0,24.25,2000-11-11,5452.0
14,Himachal Pradesh,2,B,CISF,G,ESM,3,4,4,4,4,0,0,0,142BG3,40.61155,10.75,4.0,1985-05-14,60.56944,16.75,12.5,1984-05-17,69450.0,60.56944,16.75,12.5,1984-05-17,69450.0
14,Himachal Pradesh,2,B,CISF,G,OBC,6,8,8,8,8,0,0,0,142BG6,119.76285,35.5,26.5,2002-04-26,131.88017,33.25,22.0,2003-02-03,8225.0,131.88017,33.25,22.0,2003-02-03,8225.0
14,Himachal Pradesh,2,B,CISF,G,UR,9,17,17,13,13,0,4,4,142BG9,121.07476,35.5,19.75,2002-08-20,135.55842,37.75,22.0,2006-01-19,4791.0,135.55842,37.75,22.0,2006-01-19,4791.0
